,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres
1040,0,2330,tt0152930,fr,Taxi,7.6681490000000005,1998-04-04,268254,86.0,6.5,211721,Taxi Collection,"['ARP Sélection', 'Cofimage 9', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Studio Image 4']",['France'],"['Action', 'Comedy', 'Crime']"
1041,14500000,2334,tt0295721,fr,Taxi 3,5.892859,2003-01-29,65497208,82.0,5.5,211721,Taxi Collection,['Europa Corp'],['France'],"['Action', 'Comedy']"
1042,200000000,558,tt0316654,en,Spider-Man 2,10.834506,2004-06-25,783766341,127.0,6.7,556,Spider-Man Collection,"['Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Enterprises']",['United States of America'],"['Action', 'Adventure', 'Fantasy']"
1043,2700000,80,tt0381681,en,Before Sunset,7.048957000000001,2004-02-10,15992615,80.0,7.6,123800,Before... Collection,"['Castle Rock Entertainment', 'Detour Film Production', 'Warner Independent Pictures (WIP)']",['United States of America'],"['Drama', 'Romance']"
1044,26000000,8699,tt0357413,en,Anchorman: The Legend of Ron Burgundy,10.330119999999999,2004-07-09,90574188,94.0,6.7,93791,Anchorman Collection,['Apatow Productions'],['United States of America'],['Comedy']
1045,19000000,11247,tt0356470,en,A Cinderella Story,8.385361,2004-07-10,70067909,95.0,6.1,437451,Cinderella Story Collection,"['Gaylord Films', 'Warner Bros.', 'Dylan Sellers Productions', 'Clifford Werber Productions']","['Canada', 'United States of America']",['Comedy']
1046,75000000,2502,tt0372183,en,The Bourne Supremacy,20.40426,2004-07-23,288500217,108.0,7.2,31562,The Bourne Collection,"['Universal Pictures', 'The Kennedy/Marshall Company', 'Hypnotic', 'Motion Picture THETA Produktionsgesellschaft', 'Ludlum Entertainment']","['Germany', 'United States of America']","['Action', 'Drama', 'Thriller']"
1047,0,12625,tt0064395,en,Guns of the Magnificent Seven,2.6397209999999998,1969-07-14,0,105.0,5.1,110021,The Magnificent Seven Collection,"['The Mirisch Corporation', 'The Mirisch Production Company']",['United States of America'],"['Action', 'Adventure', 'Drama', 'Western']"
1048,3000000,43417,tt0068897,en,The Magnificent Seven Ride!,2.366529,1972-08-01,0,100.0,5.5,110021,The Magnificent Seven Collection,['The Mirisch Production Company'],['United States of America'],"['Action', 'Western']"
1049,0,35780,tt0061094,en,Thunderbirds are GO,0.948355,1966-12-15,0,93.0,5.9,306882,Thunderbirds (Animation) Collection,"['Century 21 Television', 'Associated Television (Overseas) Limited']",['United Kingdom'],"['Animation', 'Family', 'Action', 'Science Fiction']"
1050,0,25361,tt0063694,en,Thunderbird 6,0.9229440000000001,1968-08-03,0,89.0,6.1,306882,Thunderbirds (Animation) Collection,"['Century 21 Television', 'Associated Television International']",['United Kingdom'],"['Adventure', 'Family', 'Science Fiction', 'Animation']"
1051,0,25536,tt0250638,cn,PTU,3.461469,2003-04-17,0,88.0,6.7,171586,PTU Collection,['Milky Way Image Company'],['Hong Kong'],"['Crime', 'Drama', 'Action']"
1052,9000000,11282,tt0366551,en,Harold & Kumar Go to White Castle,8.344105,2004-05-30,23936908,88.0,6.6,30663,Harold & Kumar Collection,['New Line Cinema'],['United States of America'],"['Comedy', 'Adventure']"
1053,40000000,11130,tt0368933,en,The Princess Diaries 2: Royal Engagement,8.248895,2004-08-06,95149435,113.0,6.0,107674,The Princess Diaries Collection,['Walt Disney Pictures'],['United States of America'],"['Comedy', 'Drama', 'Family', 'Romance']"
1054,70000000,395,tt0370263,en,AVP: Alien vs. Predator,12.636205,2004-08-12,171183863,101.0,5.6,115762,AVP Collection,"['Impact Pictures', 'Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Stillking Films', 'Brandywine Productions', 'Lonlink Productions', 'Kut Productions', 'Inside Track Films', 'Charenton Productions Limited', 'Revolution Sun Studios']","['Canada', 'Czech Republic', 'Germany', 'United Kingdom', 'United States of America']","['Adventure', 'Science Fiction', 'Action']"
1055,19000000,10762,tt0364751,en,Without a Paddle,6.0465160000000004,2004-08-20,69631118,95.0,5.3,146534,Without a Paddle Collection,"['Paramount Pictures', 'De Line Pictures']",['United States of America'],"['Action', 'Adventure', 'Comedy', 'Thriller']"
1056,80000000,11026,tt0204313,en,Exorcist: The Beginning,13.02369,2004-08-20,78000586,114.0,4.7,12263,The Exorcist Collection,"['Morgan Creek Productions', 'Dominion Productions']",['United States of America'],"['Horror', 'Mystery', 'Thriller']"
1057,0,36912,tt0086370,en,The Sting II,3.6597449999999996,1983-02-18,6347072,102.0,4.5,330605,The Sting Collection,['Universal Pictures'],['United States of America'],"['Action', 'Comedy', 'Drama']"
1058,0,44415,tt0315273,en,Benji: Off the Leash!,0.305638,2004-03-26,0,97.0,4.8,424830,The Benji Collection,[],['United States of America'],"['Drama', 'Family']"
1059,20000000,11237,tt0366174,en,Anacondas: The Hunt for the Blood Orchid,10.749404,2004-08-26,70992898,97.0,4.9,105995,Anaconda Collection,"['Screen Gems', 'Middle Fork Productions']",['United States of America'],"['Adventure', 'Action', 'Horror', 'Science Fiction', 'Thriller']"
1060,0,13559,tt0113762,en,The Mangler,4.299199,1995-03-03,0,106.0,4.4,374418,The Mangler Collection,"['New Line Cinema', 'Allied Film Production']",['United States of America'],"['Drama', 'Horror', 'Science Fiction']"
1061,1200000,24924,tt0093624,en,Night of the Demons,6.942907000000001,1988-10-14,3109904,90.0,6.1,136218,Night of the Demons Collection,"['Republic Pictures', 'Meridian Productions', 'Paragon Arts International']",['United States of America'],['Horror']
1062,0,17994,tt0090327,en,Witchboard,8.180575,1986-12-31,0,98.0,5.8,168186,Witchboard Collection,[],"['United Kingdom', 'United States of America']",['Horror']
1063,45000000,1577,tt0318627,en,Resident Evil: Apocalypse,7.850797,2004-09-10,129394835,94.0,6.1,17255,Resident Evil Collection,"['Impact Pictures', 'Constantin Film Ltd.']","['United Kingdom', 'United States of America', 'Germany', 'France', 'Canada']","['Horror', 'Action', 'Science Fiction']"
1064,0,26230,tt0101591,en,Class of Nuke 'Em High 2: Subhumanoid Meltdown,1.263475,1991-01-01,0,90.0,4.9,263866,Nuke 'Em High Collection,['Troma Entertainment'],['United States of America'],"['Comedy', 'Horror', 'Science Fiction']"
1065,0,27816,tt0103773,en,Basket Case 3,2.452019,1992-02-01,0,90.0,4.8,104716,Basket Case Collection,['Shapiro-Glickenhaus Entertainment'],['United States of America'],['Horror']
1066,2500000,27815,tt0099108,en,Basket Case 2,4.052825,1990-03-02,0,90.0,5.6,104716,Basket Case Collection,['Shapiro-Glickenhaus Entertainment'],['United States of America'],['Horror']
1067,0,28153,tt0071675,en,It's Alive,2.564605,1974-10-15,0,91.0,5.6,256297,It's Alive Collection,"['Warner Bros.', 'Larco Productions']",['United States of America'],['Horror']
1068,10000000,1970,tt0391198,en,The Grudge,9.740827000000001,2004-10-22,183474602,92.0,5.8,1974,The Grudge Collection,"['Ghost House Pictures', 'Vertigo Entertainment', 'Senator International', 'Colombia Pictures', 'Fellah Pictures']","['Japan', 'United States of America']","['Horror', 'Mystery', 'Thriller']"
1069,1200000,176,tt0387564,en,Saw,23.508433,2004-10-01,103911669,103.0,7.2,656,Saw Collection,"['Lions Gate Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw Productions Inc.']",['United States of America'],"['Horror', 'Mystery', 'Crime']"
1070,92000000,9806,tt0317705,en,The Incredibles,22.220214000000002,2004-11-05,631442092,115.0,7.4,468222,The Incredibles Collection,"['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],"['Action', 'Adventure', 'Animation', 'Family']"
1071,12000000,11249,tt0387575,en,Seed of Chucky,15.216315,2004-11-11,24829644,87.0,4.9,10455,Child's Play Collection,['Rogue Pictures'],"['Romania', 'United States of America']","['Drama', 'Horror', 'Comedy']"
1072,50000000,9801,tt0317198,en,Bridget Jones: The Edge of Reason,7.78817,2004-11-10,40203020,108.0,6.1,8936,Bridget Jones Collection,"['Miramax Films', 'Universal Pictures', 'Studio Canal', 'Working Title Films', 'Atlantic Television', 'Little Bird']","['France', 'Germany', 'Ireland', 'United Kingdom', 'United States of America']","['Comedy', 'Romance']"
1073,100000000,2059,tt0368891,en,National Treasure,18.932203,2004-11-19,347451894,131.0,6.4,52984,National Treasure Collection,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Junction Entertainment']",['United States of America'],"['Adventure', 'Action', 'Thriller', 'Mystery']"
1074,30000000,11836,tt0345950,en,The SpongeBob SquarePants Movie,11.213712,2004-11-14,140161792,87.0,6.7,275402,SpongeBob Collection,"['Paramount Pictures', 'Nickelodeon Movies', 'United Plankton Pictures']",['United States of America'],"['Animation', 'Comedy', 'Family']"
1075,110000000,163,tt0349903,en,Ocean's Twelve,11.869347,2004-12-09,362744280,125.0,6.4,304,Ocean's Collection,"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.', 'WV Films III']",['United States of America'],"['Thriller', 'Crime']"
1076,65000000,36648,tt0359013,en,Blade: Trinity,18.860681,2004-12-08,128905366,123.0,5.7,735,Blade Collection,"['New Line Cinema', 'Amen Ra Films', 'Shawn Danielle Productions Ltd.', 'Imaginary Forces', 'Marvel Enterprises', 'Peter Frankfurt Productions']",['United States of America'],"['Science Fiction', 'Action', 'Horror', 'Thriller', 'Adventure', 'Fantasy']"
1077,0,33740,tt0072272,en,That's Entertainment!,1.048027,1974-06-21,0,135.0,7.9,208602,That's Entertainment Collection,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],"['Documentary', 'Family', 'Music']"
1078,0,74719,tt0075323,en,"That's Entertainment, Part II",0.661367,1976-05-17,0,126.0,6.6,208602,That's Entertainment Collection,['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],"['Documentary', 'Family', 'Music']"
1079,0,77448,tt0111408,en,That's Entertainment! III,2.788375,1994-07-01,0,113.0,7.5,208602,That's Entertainment Collection,"['Metro-Goldwyn-Mayer (MGM)', 'Turner Entertainment']",['United States of America'],"['Documentary', 'Music', 'Family']"
1080,500000,23101,tt0029682,en,Topper,3.1574,1937-07-16,0,97.0,6.2,438087,Topper Collection,['Hal Roach Studios'],['United States of America'],"['Comedy', 'Fantasy', 'Romance']"
1081,0,28436,tt0036733,en,The Curse of the Cat People,2.038602,1944-03-03,0,70.0,5.8,272673,Cat People Collection,['RKO Radio Pictures'],['United States of America'],"['Drama', 'Fantasy']"
1082,0,9797,tt0037824,ru,Иван Грозный,2.121177,1945-04-23,0,103.0,7.0,426985,Ivan The Terrible Collection,"['Mosfilm', 'TsOKS']",['Russia'],"['Drama', 'History']"
1083,0,31980,tt0039776,en,Road to Rio,1.642712,1947-12-25,0,100.0,6.5,135441,Road to Collection,"['Paramount Pictures', 'Bing Crosby Productions', 'Hope Enterprises']",['United States of America'],['Comedy']
1084,0,30801,tt0045177,en,Son of Paleface,4.423289,1952-07-14,0,95.0,6.2,456980,The Paleface Collection,['Paramount Pictures'],['United States of America'],"['Comedy', 'Romance', 'Western']"
1085,0,11402,tt0046766,en,The Belles of St. Trinian's,1.1764139999999998,1954-09-28,0,91.0,6.4,12077,St. Trinian's Collection,[],['United Kingdom'],['Comedy']
1086,0,31372,tt0047444,ja,宮本武蔵,3.2827599999999997,1954-09-26,0,93.0,7.4,102452,Samurai Collection,['Toho Company'],['Japan'],"['Drama', 'Action', 'Adventure']"
1087,0,31374,tt0048579,ja,続宮本武蔵　一乗寺の決闘,2.2356439999999997,1955-07-12,0,103.0,7.3,102452,Samurai Collection,['Toho Company'],['Japan'],"['Drama', 'Action', 'Adventure']"
1088,0,31378,tt0049710,ja,宮本武蔵完結編　決闘巌流島,2.62459,1956-01-03,0,105.0,7.4,102452,Samurai Collection,['Toho Company'],['Japan'],"['Action', 'Adventure', 'Drama', 'Romance', 'History']"
1089,0,11047,tt0061369,fr,Astérix le Gaulois,7.24597,1967-12-20,0,68.0,6.4,94039,Asterix and Obelix (Animation) Collection,"['Belvision', 'Dargaud Films']","['France', 'Belgium']","['Family', 'Animation', 'Adventure', 'Comedy']"
1090,0,9929,tt0062687,fr,Astérix et Cléopâtre,7.681292999999999,1968-12-16,0,72.0,6.9,94039,Asterix and Obelix (Animation) Collection,"['Belvision', 'Dargaud Films']","['France', 'Belgium']","['Family', 'Animation', 'Adventure', 'Comedy']"
1091,0,9394,tt0067355,it,Lo chiamavano Trinità...,9.449417,1970-12-22,0,106.0,7.5,212525,Trinità  Collection,['West Film'],['Italy'],"['Action', 'Comedy', 'Western']"
1092,0,40732,tt0067919,sv,Utvandrarna,2.3920209999999997,1971-03-08,0,191.0,6.8,308465,The Emigrants Collection,['Svensk Filmindustri (SF)'],['Sweden'],"['Adventure', 'Drama']"
1093,75000,18250,tt0068503,en,Dr. Phibes Rises Again,2.5935099999999998,1972-07-01,0,89.0,6.2,116847,Dr. Phibes Collection,['American International Pictures (AIP)'],"['United States of America', 'United Kingdom']","['Comedy', 'Horror']"
1094,0,12089,tt0068655,fr,Le grand blond avec une chaussure noire,3.9853870000000002,1972-12-06,0,90.0,6.9,105764,The Tall Blond Man Collection,"['Gaumont', 'Madeleine Films', 'Les Productions de la Guéville']",['France'],"['Comedy', 'Mystery']"
1095,0,41471,tt0068815,ja,子連れ狼 子を貸し腕貸しつかまつる,1.8397169999999998,1972-04-01,0,83.0,7.1,102128,Lone Wolf and Cub Collection,['Katsu Production Co. Ltd.'],['Japan'],"['Drama', 'Action']"
1096,0,17810,tt0068816,ja,子連れ狼 三途の川の乳母車,2.4920240000000002,1972-06-01,0,81.0,7.3,102128,Lone Wolf and Cub Collection,['Katsu Production Co. Ltd.'],['Japan'],"['Action', 'Drama']"
1097,0,9474,tt0070215,it,Il mio nome è Nessuno,6.022453,1973-12-13,0,117.0,7.1,409026,Nobody Collection,"['Rafran Cinematografica', 'Les Films Jacques Leitienne', 'Rialto Film Preben-Philipsen', 'Alcinter']",['Italy'],"['Comedy', 'Western']"
1098,0,25473,tt0070895,en,Walking Tall,4.689964,1973-02-22,0,125.0,6.5,157504,Walking Tall Original Collection,['Bing Crosby Productions'],['United States of America'],"['Action', 'Crime', 'Drama']"
1099,500000,24402,tt0071464,fr,Emmanuelle,12.855473,1974-06-25,0,89.0,4.9,39438,Emmanuelle Collection,"['Trinacra Films', 'Orphée Productions']",['France'],"['Drama', 'Romance']"
1100,0,28994,tt0072610,en,The Adventures of the Wilderness Family,2.034004,1975-12-19,0,105.0,5.0,211860,Mountain Family Robinson Collection,[],[],"['Drama', 'Family']"
1101,0,19174,tt0072895,en,Dolemite,1.631512,1975-04-26,0,90.0,5.5,405256,Dolemite Collection,['Comedian Intl Enterprise Productions (C.I.E.)'],['United States of America'],"['Action', 'Comedy', 'Crime']"
1102,0,9385,tt0072901,fr,Les 12 travaux d'Astérix,7.715483,1976-09-08,0,82.0,7.3,94039,Asterix and Obelix (Animation) Collection,"['Dargaud Films', 'Les Productions René Goscinny', 'Studios Idéfix']",['France'],"['Family', 'Animation', 'Comedy', 'Adventure']"
1103,0,28209,tt0072933,fr,Emmanuelle 2: L'antivierge,3.476536,1975-12-15,0,84.0,4.9,39438,Emmanuelle Collection,['Trinacra Films'],['France'],"['Drama', 'Romance']"
1104,0,10711,tt0073018,en,French Connection II,18.54199,1975-05-18,12484444,119.0,6.6,155474,French Connection Collection,['Twentieth Century Fox Film Corporation'],['United States of America'],"['Action', 'Crime', 'Drama', 'Thriller']"
1105,0,47313,tt0073714,ja,女必殺拳,0.6165579999999999,1974-08-31,0,86.0,7.0,334563,The Sister Street Fighter Collection,['Toei Tokyo'],['Japan'],"['Action', 'Drama']"
1106,0,5725,tt0073768,en,Supervixens,4.363355,1975-04-02,0,106.0,6.4,294834,Vixens Collection,[],['United States of America'],['Comedy']
1107,0,38783,tt0073820,en,Trilogy of Terror,1.4880309999999999,1975-03-04,0,72.0,6.6,188458,Trilogy of Terror Collection,"['ABC Circle Films', 'Dan Curtis Productions']",['United States of America'],"['Horror', 'Thriller']"
1108,0,10640,tt0074559,en,Futureworld,6.265857,1976-08-13,0,104.0,5.7,166698,Westworld Collection,['American International Pictures (AIP)'],['United States of America'],"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
1109,0,5651,tt0075376,en,Up!,2.342003,1976-10-01,0,80.0,5.6,294834,Vixens Collection,[],['United States of America'],['Comedy']
1110,0,16378,tt0077147,en,The Rutles: All You Need Is Cash,2.703857,1978-03-22,0,76.0,6.5,255702,The Rutles Collection,[],[],['Comedy']
1111,3000000,1362,tt0077687,en,The Hobbit,16.425867999999998,1977-11-27,0,77.0,6.0,141290,The Lord of the Rings Animated Collection,['Rankin/Bass Productions'],['United States of America'],"['Adventure', 'Animation', 'Family']"
1112,0,14087,tt0085218,ja,Hadashi no Gen,2.2869599999999997,1983-07-21,0,83.0,7.6,14095,Barefoot Gen Collection,['Gen Productions'],['Japan'],"['Animation', 'Drama', 'War']"
1113,3000000,1884,tt0087225,en,The Ewok Adventure,5.056089,1985-02-13,0,96.0,5.9,133830,Star Wars: The Ewok Adventures Collection,"['Lucasfilm', 'Korty Films']",['United States of America'],"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'TV Movie']"
1114,1065000,27414,tt0088117,en,"Silent Night, Deadly Night",3.81324,1984-11-09,0,79.0,5.6,256296,"Silent Night, Deadly Night Collection",['TriStar Pictures'],['United States of America'],"['Thriller', 'Horror']"
1115,0,17663,tt0088727,en,Anne of Green Gables,7.222048,1985-12-01,0,199.0,8.2,94035,Anne of Green Gables Collection,['Sullivan Entertainment'],['United States of America'],"['Drama', 'Family']"
1116,0,8868,tt0088748,fr,Astérix et la surprise de César,7.1741779999999995,1985-03-06,0,79.0,6.5,94039,Asterix and Obelix (Animation) Collection,"['Dargaud Films', 'Gaumont International', 'Les Productions René Goscinny']",['France'],"['Comedy', 'Animation', 'Family', 'Adventure']"
1117,0,29903,tt0088771,en,Barbarian Queen,1.424291,1985-11-30,0,70.0,4.6,284111,Barbarian Queen Collection,"['Rodeo Productions', 'Aries Cinematográfica Argentina']","['Argentina', 'United States of America']","['Adventure', 'Fantasy', 'Action', 'Science Fiction']"
1118,1800000,14029,tt0089013,fr,Dèmoni,11.477701,1985-10-04,0,88.0,6.5,430201,Demons Collection,['DACFILM Rome'],['Italy'],['Horror']
