,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
174,80000000,564,tt0120616,en,The Mummy,23.984065,1999-04-16,415885488,124.0,6.6,1733,The Mummy Collection,"'Universal Pictures', 'Alphaville Films'",'United States of America',"'Adventure', 'Action', 'Fantasy'",2.33810888252149,1996-05-21 10:05:05,"'library', 'secret passage', 'cairo', 'egypt', 'pastor', 'pyramid', 'sandstorm', 'solar eclipse', 'mummy', 'foreign legion', 'nile', 'secret society', 'treasure hunt', 'remake', 'ancient egypt', 'opposites attract', '1920s'"
175,115000000,1893,tt0120915,en,Star Wars: Episode I - The Phantom Menace,15.649091,1999-05-19,924317558,136.0,6.4,10,Star Wars Collection,'Lucasfilm','United States of America',"'Adventure', 'Action', 'Science Fiction'",3.6563981042654032,1998-07-05 08:39:54,"'prophecy', 'senate', 'queen', 'taskmaster', 'galaxy', 'apprentice', 'taxes', 'space opera'"
176,55000000,1924,tt0078346,en,Superman,15.460102,1978-12-13,300218018,143.0,6.9,8537,Superman Collection,"'Warner Bros.', 'Dovemead Films', 'Film Export A.G.'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Fantasy', 'Science Fiction'",2.623481781376518,1998-07-02 17:04:45,"'saving the world', 'journalist', 'dc comics', 'crime fighter', 'nuclear missile', 'galaxy', 'superhero', 'based on comic', 'criminal', 'sabotage', 'north pole', 'midwest', 'kryptonite', 'super powers', 'superhuman strength', 'aftercreditsstinger', 'save the day'"
177,54000000,8536,tt0081573,en,Superman II,10.301621,1980-12-04,190458706,127.0,6.5,8537,Superman Collection,"'Warner Bros.', 'Dovemead Films', 'Film Export A.G.'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Fantasy', 'Science Fiction'",3.9,2004-06-19 12:17:00,"'saving the world', 'dc comics', 'sequel', 'superhero', 'based on comic', 'loss of virginity', 'criminal', 'super powers', 'phantom zone', 'rocket fired grenade', 'crystal machine', 'superhuman strength', 'duringcreditsstinger'"
178,11000000,2105,tt0163651,en,American Pie,18.344227,1999-07-09,235483004,95.0,6.4,2806,American Pie Collection,"'Universal Pictures', 'Summit Entertainment', 'Newmarket Capital Group', 'Zide-Perry Productions'",'United States of America',"'Comedy', 'Romance'",3.3134887593671936,1998-07-21 20:39:37,"'graduation', 'innocence', 'coming of age', 'teenager', 'high school student', 'pie', 'teen comedy', 'teenage sexuality', 'exchange student', 'sitting on a toilet', 'voyeurism', 'virginity', 'laxative', 'prom night'"
179,60000,2667,tt0185937,en,The Blair Witch Project,14.838385999999998,1999-07-14,248000000,81.0,6.3,64750,Blair Witch Collection,"'Artisan Entertainment', 'Haxan Films'",'United States of America',"'Horror', 'Mystery'",2.602880658436214,1999-06-28 08:43:07,"'witch', 'voodoo', 'legend', 'sorcery', 'maryland', 'forest', 'footage', 'horror', 'true', 'student', 'lost', 'found footage', 'film'"
180,30000000,620,tt0087332,en,Ghostbusters,22.089729,1984-06-07,295212467,107.0,7.3,2980,Ghostbusters Collection,"'Columbia Pictures Corporation', 'Delphi Films', 'Black Rhino Productions'",'United States of America',"'Comedy', 'Fantasy'",3.2906976744186047,1996-04-21 03:17:40,"'mythology', 'loser', 'marshmallow', 'slime', 'supernatural powers', 'nerd', 'environmental protection agency', 'hybrid', 'possession', 'new york city twin towers', 'haunting', 'gate keeper', 'giant monster', 'paranormal phenomena', 'receptionist', 'ghost', 'duringcreditsstinger'"
181,37000000,2978,tt0097428,en,Ghostbusters II,16.414239000000002,1989-06-15,215394738,108.0,6.3,2980,Ghostbusters Collection,'Columbia Pictures Corporation','United States of America',"'Comedy', 'Fantasy'",2.9174354243542435,1999-10-10 09:56:10,"'slime', 'ghostbuster', 'product placement', 'reincarnation', 'painting', 'crude humor', 'scream', 'single mother', 'old flame', 'courtroom', 'book store', 'chrysler building', 'river of slime', 'revolving door', 'reference to slinky', 'occult research'"
182,75000000,332,tt0141369,en,Inspector Gadget,11.677244,1999-07-23,0,78.0,4.3,237445,Inspector Gadget Collection,"'Walt Disney Pictures', 'Caravan Pictures', 'DiC Entertainment'",'United States of America',"'Action', 'Adventure', 'Comedy', 'Family'",2.7755923111309793,1996-03-08 14:17:38,'gadget'
183,3500000,813,tt0080339,en,Airplane!,13.063203,1980-07-02,83453539,88.0,7.1,91663,Airplane Collection,'Paramount Pictures','United States of America','Comedy',2.7673956262425445,1996-07-15 20:15:56,"'chicago', 'alcohol', 'cataclysm', 'guitar', 'medicine', 'taxi driver', 'passenger', 'saxophone', 'stewardess', 'pilot', 'airplane', 'fear of flying', 'air controller', 'landing', 'autopilot', 'kiss', 'spoof', 'los angeles', 'alcohol abuse', 'aftercreditsstinger', 'anarchic comedy'"
184,0,2665,tt0083530,en,Airplane II: The Sequel,7.181664,1982-12-10,27150534,85.0,6.0,91663,Airplane Collection,'Paramount Pictures','United States of America','Comedy',3.0968137254901964,1999-05-30 19:52:36,"'moon', 'space marine', 'coffee', 'space travel', 'spoof', 'bomb planting', 'aftercreditsstinger', 'anarchic comedy'"
185,0,850,tt0085334,en,A Christmas Story,7.337907,1983-11-18,19294144,94.0,7.4,201873,A Christmas Story Collection,"'Metro-Goldwyn-Mayer (MGM)', 'Christmas Tree Films'","'United States of America', 'Canada'","'Comedy', 'Family'",3.5394736842105265,1996-07-23 11:44:40,"'holiday', 'nostalgia', 'young boy', 'bb gun', 'essay', 'christmas tree dealer', 'mall santa', 'christmas', '1940s'"
186,0,2038,tt0103617,en,Iron Eagle III,8.484869999999999,1992-01-09,0,98.0,3.6,123251,Iron Eagle Collection,"'Seven Arts Pictures', 'Carolco Pictures'","'United Kingdom', 'United States of America'","'Action', 'Thriller'",2.900855365474339,1998-07-18 17:23:33,"'poison', 'pilot', 'dying and death', 'airplane', 'drugs and addiction'"
187,5400000,1654,tt0061578,en,The Dirty Dozen,15.640007,1967-06-15,45300000,150.0,7.5,124492,The Dirty Dozen Collection,"'Metro-Goldwyn-Mayer (MGM)', 'Seven Arts Pictures', 'MKH'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'War'",3.274264705882353,1997-11-07 22:04:07,"'based on novel', 'world war ii', 'nazis', 'castle', 'secret mission', 'u.s. army', 'training', 'hand grenade', 'fistfight', 'mission', 'shootout', 'suicide mission', 'soldier', 'explosion', 'commando', 'behind enemy lines', 'military police'"
188,2500000,658,tt0058150,en,Goldfinger,13.78884,1964-09-17,124881062,110.0,7.2,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.0545454545454547,1996-03-18 20:27:07,"'secret organization', 'secret intelligence service', 'nuclear radiation', 'fort knox', 'aston martin', 'secret lab', 'kentucky', 'gas attack', 'airplane', 'british secret service', 'duringcreditsstinger'"
189,2000000,657,tt0057076,en,From Russia with Love,12.536729,1963-10-11,78898765,115.0,6.9,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'",'United Kingdom',"'Action', 'Thriller', 'Adventure'",2.5595238095238093,1996-04-17 10:47:24,"'venice', 'london england', 'terror', 'england', 'assassination', 'spy', 'assassin', 'istanbul', 'russia', 'secret mission', 'secret organization', 'secret intelligence service', 'kgb', 'orient express', 'zagreb', 'gondola', 'phantom', 'villain', 'duringcreditsstinger'"
190,200000,391,tt0058461,it,Per un pugno di dollari,12.429704,1964-09-12,14500000,99.0,7.6,48317,The Man With No Name Collection,"'United Artists', 'Constantin Film Produktion', 'Jolly Film', 'Ocean Films'","'Italy', 'Germany', 'Spain'",'Western',3.1605922551252847,1996-05-21 14:18:53,"'gang war', 'victim of murder', 'greed', 'hostility', 'spaghetti western'"
191,18000000,772,tt0104431,en,Home Alone 2: Lost in New York,13.293722,1992-11-19,358991681,120.0,6.3,9888,Home Alone Collection,"'Twentieth Century Fox Film Corporation', 'Hughes Entertainment'",'United States of America',"'Comedy', 'Family', 'Adventure', 'Crime'",2.833333333333333,1996-05-30 19:21:58,"'holiday', 'new york', 'new york city', 'christmas'"
192,13000000,5548,tt0093870,en,RoboCop,13.485582999999998,1987-07-17,53000000,102.0,7.1,5547,RoboCop Collection,'Orion Pictures','United States of America',"'Action', 'Thriller', 'Science Fiction'",3.0294117647058822,2002-08-12 02:23:27,"'cyborg', 'crime fighter', 'human experimentation', 'dystopia', 'weapon', 'cyberpunk', 'detroit', 'law enforcement', 'gentrification', 'robocop'"
193,35000000,5549,tt0100502,en,RoboCop 2,10.969876,1990-06-22,45681173,117.0,5.6,5547,RoboCop Collection,'Orion Pictures','United States of America',"'Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller'",2.941666666666667,2002-08-12 17:13:48,"'cyborg', 'police', 'sequel', 'cyberpunk', 'robot', 'drug', 'police officer', 'robocop'"
194,28000000,699,tt0082398,en,For Your Eyes Only,9.765123,1981-06-23,195312802,127.0,6.3,645,James Bond Collection,"'United Artists', 'Eon Productions'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",2.25,1996-04-19 01:44:16,"'london england', 'submarine', 'england', 'sea', 'assassin', 'mountain', 'undercover', 'olympic games', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'coral reef', 'ski jump', 'parrot', 'cryptographic device', 'gang of smugglers', 'figure skating', 'motorcycle', 'monastery', 'british secret service', 'skiing'"
195,32000000,709,tt0097742,en,Licence to Kill,11.137888,1989-07-07,156167015,133.0,5.9,645,James Bond Collection,'Eon Productions',"'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.313930673642904,1996-03-29 16:45:24,"'corruption', 'florida', 'secret identity', 'liberation of prisoners', 'drug traffic', 'floatplane', 'transport of prisoners', 'tank car', 'florida keys', 'coast guard', 'airplane', 'british secret service'"
196,7000000,253,tt0070328,en,Live and Let Die,9.773768,1973-07-05,161777836,121.0,6.4,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'",'United Kingdom',"'Adventure', 'Action', 'Thriller'",3.50192968111202,1996-03-01 00:00:00,"'london england', 'new york', 'bomb', 'england', 'spy', 'sheriff', 'dual identity', 'secret identity', 'boat', 'drug traffic', 'tarot cards', 'heroin', 'crocodile', 'jamaica', 'secret mission', 'secret intelligence service', 'drug smuggle', 'voodoo', 'tombstone', 'aftercreditsstinger'"
197,5500000,660,tt0059800,en,Thunderball,10.517835,1965-12-16,141195658,130.0,6.5,645,James Bond Collection,"'Eon Productions', 'Metro-Goldwyn-Mayer (MGM)'","'Bahamas', 'France', 'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",2.992537313432836,1996-04-17 08:45:46,"'paris', 'florida', 'fighter pilot', 'sanatorium', 'secret organization', 'nuclear missile', 'coral reef', 'bahamas', 'scuba diving', 'scuba', 'british secret service'"
198,900000,1694,tt0089885,en,Re-Animator,9.867238,1985-10-18,2023414,86.0,7.0,98036,Re-Animator Collection,'Empire Pictures','United States of America',"'Science Fiction', 'Comedy', 'Horror'",3.6915430735247714,1997-12-30 20:48:30,"'overdose', 'human experimentation', 'black humor', 'insanity', 'reanimation', 'laboratory', 'mad scientist', 'h.p. lovecraft', 'decapitation', 'severed head', 'hospital', 'student', 'zombie', 'splatter', 'intestines', 'death', 'cult film', 'black cat', 'dead cat', 'surgical operation', 'reanimated corpse', 'medical student', 'medical school'"
199,0,37853,tt0048380,en,Mister Roberts,2.593458,1955-07-13,0,123.0,7.3,398740,Mister Roberts Collection,'Warner Bros.','United States of America',"'Comedy', 'Drama', 'Family', 'War'",2.9400299850074965,2005-09-29 01:54:01,"'world war ii', 'navy'"
200,31000000,2005,tt0105417,en,Sister Act,18.83065,1992-05-28,231605150,100.0,6.5,103573,Sister Act Collection,'Touchstone Pictures','United States of America',"'Music', 'Comedy'",3.6238549914609535,1998-07-06 00:21:32,"'church choir', 'witness protection', 'musical', 'gospel', 'concert', 'murder', 'singer', 'witness to murder', 'monastery'"
201,38000000,6279,tt0108147,en,Sister Act 2: Back in the Habit,12.986842,1993-12-09,57319029,107.0,5.9,103573,Sister Act Collection,'Touchstone Pictures','United States of America',"'Music', 'Comedy'",3.3502202643171812,2003-04-06 14:45:09,"'musical', 'monastery'"
202,20000000,8872,tt0105793,en,Wayne's World,10.180776,1992-02-14,121697323,94.0,6.5,8979,Wayne's World Collection,'Paramount Pictures','United States of America',"'Music', 'Comedy'",2.784090909090909,2004-09-26 08:05:33,"'tv show', 'heavy metal', 'television producer', 'woman director'"
203,0,8873,tt0108525,en,Wayne's World 2,10.931683,1993-12-10,47965000,95.0,5.8,8979,Wayne's World Collection,'Paramount Pictures','United States of America',"'Music', 'Comedy'",3.859748682610458,2004-09-19 09:00:57,"""love of one's life"", 'tv show', 'talk show', 'kiss', 'rock', 'concert', 'music tv programme'"
204,40000000,4234,tt0134084,en,Scream 3,9.738371,2000-02-03,161834276,116.0,5.7,2602,Scream Collection,"'Konrad Pictures', 'Craven-Maddalena Films', 'Dimension Films'",'United States of America',"'Horror', 'Mystery'",2.9815914489311166,2001-04-07 23:26:22,"'mask', 'metal detector', 'film director', 'ex-cop', 'reporter', 'slasher', 'scream', 'series of murders'"
205,6000000,8374,tt0144117,en,The Boondock Saints,12.457908,1999-01-22,30471,108.0,7.2,87186,The Boondock Saints Collection,"'Franchise Pictures', 'Brood Syndicate', 'B.D.S. Productions Inc.'","'Canada', 'United States of America'","'Action', 'Thriller', 'Crime'",3.3695652173913038,2004-06-07 01:11:23,"'arbitrary law', 'boston', 'twin brother', 'russian mafia', 'prologue', 'irish', 'police station', 'pager', 'duringcreditsstinger'"
206,640000,25934,tt0062376,en,"To Sir, with Love",8.138554,1967-06-14,0,105.0,7.6,327598,"To Sir, with Love Collection",'Columbia British Productions','United Kingdom','Drama',3.3768115942028984,2008-09-25 22:01:45,"'london england', 'education', 'teacher', 'school'"
207,23000000,2787,tt0134847,en,Pitch Black,6.424399,2000-02-18,53187659,108.0,6.7,2794,The Chronicles of Riddick Collection,'Interscope Communications','United States of America',"'Thriller', 'Science Fiction', 'Action'",2.9661876584953513,1999-08-01 21:06:40,"'darkness', 'dystopia', 'comet', 'alien life-form', 'survival', 'eclipse', 'flask', 'corps'"
208,41300000,2069,tt0190138,en,The Whole Nine Yards,12.061521,2000-02-18,106371651,98.0,6.3,103577,The Whole Nine/Ten Yards Collection,"'Franchise Pictures', 'Warner Bros.', 'Morgan Creek Productions', 'Nine Yards Productions', 'Rational Packaging Company', 'Lansdown Films'","'Canada', 'United States of America'","'Comedy', 'Crime'",3.8089117395029986,1998-07-19 11:29:25,"'bounty', 'gangster boss', 'montreal', 'gangster', 'dentist', 'hoodlum'"
209,777000,838,tt0069704,en,American Graffiti,9.188584,1973-08-01,140000000,110.0,6.9,124950,American Graffiti Collection,"'Lucasfilm', 'Universal Pictures', 'The Coppola Company'",'United States of America',"'Comedy', 'Drama'",3.7496720594665502,1996-07-25 09:10:16,"'farewell', 'rock and roll', 'robbery', 'love at first sight', 'car race', 'radio station', 'car breakdown', 'vandalism', 'radio', 'radio presenter', 'airplane', 'car', 'child'"
210,0,26263,tt0092857,en,Death Wish 4: The Crackdown,4.566325,1987-06-11,0,99.0,5.6,14377,Death Wish Collection,'Cannon Group','United States of America',"'Thriller', 'Action', 'Adventure', 'Crime'",2.0,2012-06-18 20:02:11,
211,13500000,1498,tt0100758,en,Teenage Mutant Ninja Turtles,13.184585,1990-03-30,202000000,93.0,6.5,1582,Teenage Mutant Ninja Turtles (Original) Collection,"'New Line Cinema', 'Golden Harvest Company'","'Hong Kong', 'United States of America'","'Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family'",3.194921875,1997-04-02 10:29:18,"'skateboarding', 'martial arts', 'mutant', 'pizza delivery', 'ninja', 'new york city'"
212,25000000,1497,tt0103060,en,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,7.994266,1991-03-22,78000000,88.0,5.8,1582,Teenage Mutant Ninja Turtles (Original) Collection,"'New Line Cinema', 'Golden Harvest Company'","'Hong Kong', 'United States of America'","'Science Fiction', 'Adventure', 'Action', 'Comedy', 'Family'",2.3035714285714284,1997-04-04 08:36:07,"'crime fighter', 'fight', 'mutant', 'turtle', 'ninja', 'reporter', 'new york city'"
213,21000000,1499,tt0108308,en,Teenage Mutant Ninja Turtles III,8.13688,1993-03-17,42000000,96.0,5.1,1582,Teenage Mutant Ninja Turtles (Original) Collection,"'New Line Cinema', 'Golden Harvest Pictures', 'Clearwater Holdings Limited'","'Hong Kong', 'United States of America'","'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction'",2.0837431298814,1997-04-11 14:54:36,"'japan', 'time travel', 'ninja'"
214,2000000,990,tt0054997,en,The Hustler,9.333533,1961-09-25,7600000,134.0,7.6,387219,The Hustler Collection,"'Twentieth Century Fox Film Corporation', 'Rossen Films'",'United States of America','Drama',2.7315573770491803,1996-09-15 00:20:59,"'suicide', 'gambling', 'manager', 'alcohol', 'based on novel', 'bar', 'billard', 'hustler', 'sport', 'party', 'pool', 'money', 'game', 'drunk', 'player'"
