,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
547,95000000,32657,tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,9.785895,2010-01-02,226497209,118.0,6.0,179919,Percy Jackson Collection,"'Ingenious Film Partners', '1492 Pictures', 'Dune Entertainment', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'Dune Entertainment III', 'Big Screen Productions', 'TCF Vancouver Productions'","'Canada', 'United States of America'","'Adventure', 'Fantasy', 'Family'",3.9948630136986303,2008-10-25 13:40:11,"'monster', 'greek mythology', 'god', 'poseidon \xa0', 'lightning bolt', 'based on young adult novel'"
339,48000000,4256,tt0306047,en,Scary Movie 3,11.142209,2003-10-24,220673217,84.0,5.8,4246,Scary Movie Collection,"'Dimension Films', 'Brad Grey Pictures'",'United States of America','Comedy',3.0722433460076046,2001-04-18 14:42:28,'horror spoof'
181,37000000,2978,tt0097428,en,Ghostbusters II,16.414239000000002,1989-06-15,215394738,108.0,6.3,2980,Ghostbusters Collection,'Columbia Pictures Corporation','United States of America',"'Comedy', 'Fantasy'",2.9174354243542435,1999-10-10 09:56:10,"'slime', 'ghostbuster', 'product placement', 'reincarnation', 'painting', 'crude humor', 'scream', 'single mother', 'old flame', 'courtroom', 'book store', 'chrysler building', 'river of slime', 'revolving door', 'reference to slinky', 'occult research'"
302,60000000,2501,tt0258463,en,The Bourne Identity,21.040126,2002-06-14,214034224,119.0,7.3,31562,The Bourne Collection,"'Universal Pictures', 'Kennedy/Marshall Company, The', 'Hypnotic', 'Kalima Productions GmbH & Co. KG', 'Stillking Films'","'United States of America', 'Germany', 'Czech Republic'","'Action', 'Drama', 'Mystery', 'Thriller'",3.8561978877153975,1999-02-19 19:13:23,"'paris', 'barcelona spain', 'assassin', 'based on novel', 'secret identity', 'amnesia', 'sniper', 'passport', 'mission of murder', 'lovers', 'escape', 'shootout', 'foot chase', 'cell phone', 'car chase', 'multiple identities', 'surveillance camera', 'hamburg germany', 'fishing boat', 'langley virginia', 'safe deposit box', 'flashback', 'hand to hand combat'"
48,6000000,88,tt0092890,en,Dirty Dancing,14.044122,1987-08-21,213954274,100.0,7.1,86058,Dirty Dancing Collection,"'Great American Films Limited Partnership', 'Vestron Pictures'",'United States of America',"'Drama', 'Music', 'Romance'",3.1258998971546115,1996-02-15 22:55:03,"'dancing', 'sex', 'hotel', 'robbery', 'sister sister relationship', 'dancing master', 'mambo', 'dance performance', 'daughter', 'summer camp', 'secret love', 'teenage crush', 'doctor', 'class differences', 'youth', 'family holiday', 'sensuality', 'unwanted pregnancy', 'summer romance', 'abortion', 'catskill resort'"
251,17000000,146,tt0190332,zh,卧虎藏龙,19.944952999999998,2000-01-10,213525736,120.0,7.2,290973,"Crouching Tiger, Hidden Dragon Collection","'Sony Pictures Classics', 'China Film Co-Production Corporation', 'Columbia Pictures Film Production Asia', 'Good Machine', 'EDKO Film', 'Asia Union Film & Entertainment Ltd.', 'United China Vision', 'Zoom Hunt International Productions Company Ltd.'","'China', 'Hong Kong', 'Taiwan', 'United States of America'","'Adventure', 'Drama', 'Action', 'Romance'",2.8983870967741936,1996-03-27 19:23:03,"'flying', 'martial arts', 'taskmaster', 'comb', 'tiger', 'desert thief', 'theft', 'female martial artist'"
253,45000000,1493,tt0212346,en,Miss Congeniality,9.510762,2000-12-14,212000000,111.0,6.1,93220,Miss Congeniality Collection,"'Village Roadshow Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'Fortis Films'",'United States of America',"'Comedy', 'Crime', 'Action'",3.4098712446351933,1997-03-28 13:01:50,"'undercover agent', 'beauty contest', 'terrorism'"
224,34000000,698,tt0079574,en,Moonraker,10.576273,1979-06-26,210308099,126.0,5.9,645,James Bond Collection,"'United Artists', 'Eon Productions'","'France', 'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Thriller', 'Science Fiction'",2.83125,1996-03-29 06:50:04,"'venice', 'mass murder', 'space marine', 'space suit', 'marcus square', 'space battle', 'secret base', 'laser', 'utopia', 'space travel', 'boat chase', 'astronaut', 'british secret service', 'weightlessness'"
569,5000000,72571,tt1778304,en,Paranormal Activity 3,10.996308,2011-10-19,205703818,83.0,5.9,41437,Paranormal Activity Collection,"'Paramount Pictures', 'Blumhouse Productions', 'Room 101', 'Solana Films'",'United States of America','Horror',2.75,2011-01-04 15:45:32,"'witch', 'sister sister relationship', 'sequel', 'prequel', 'haunting', 'found footage'"
211,13500000,1498,tt0100758,en,Teenage Mutant Ninja Turtles,13.184585,1990-03-30,202000000,93.0,6.5,1582,Teenage Mutant Ninja Turtles (Original) Collection,"'New Line Cinema', 'Golden Harvest Company'","'Hong Kong', 'United States of America'","'Science Fiction', 'Action', 'Adventure', 'Comedy', 'Family'",3.194921875,1997-04-02 10:29:18,"'skateboarding', 'martial arts', 'mutant', 'pizza delivery', 'ninja', 'new york city'"
345,15000000,951,tt0099938,en,Kindergarten Cop,3.67003,1990-12-21,201957688,111.0,5.8,397444,Kindergarten Cop Collection,"'Imagine Entertainment', 'Universal Pictures'",'United States of America','Comedy',4.100112485939258,1996-08-16 09:32:29,"'crime fighter', 'cook', 'drug dealer', 'dying and death', 'kindergarten', 'kiss', 'police', 'teacher', 'children education'"
365,50000000,8920,tt0356634,en,Garfield,10.003679,2004-10-06,200804534,80.0,5.2,86115,Garfield Collection,"'Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Twentieth Century Fox Animation'",'United States of America',"'Animation', 'Comedy', 'Family'",3.7307692307692313,2004-10-08 01:32:02,"'competition', 'moderator', 'lasagne', 'garfield'"
151,7000000,1367,tt0079817,en,Rocky II,11.789813,1979-06-15,200182160,119.0,6.9,1575,Rocky Collection,'United Artists','United States of America','Drama',3.068798828125,1996-11-22 13:05:40,"'transporter', 'coma', 'wife husband relationship', 'intensive care', 'hero', ""love of one's life"", 'publicity', 'boxer', 'boxing match', 'training', 'world champion', 'victory', 'sport', 'hospital'"
101,30000000,1669,tt0099810,en,The Hunt for Red October,15.91126,1990-02-03,199200000,134.0,7.2,192492,The Jack Ryan Collection,"'Paramount Pictures', 'Nina Saxon Film Design', 'Mace Neufeld Productions'",'United States of America',"'Action', 'Adventure', 'Thriller'",3.447058823529412,1997-11-12 14:28:20,"'submarine', 'cold war', 'russian', 'defection', 'jack ryan'"
459,85000000,7484,tt0400717,en,Open Season,11.744242,2006-09-29,197309027,83.0,6.1,66761,Open Season Collection,'Sony Pictures Animation','United States of America',"'Adventure', 'Animation', 'Family'",3.851629502572899,2004-05-03 05:59:29,"'hunter', 'mountain', 'garage', 'grizzly bear', 'bunny', 'chase', 'forest', 'deer', 'bear', 'hunt'"
194,28000000,699,tt0082398,en,For Your Eyes Only,9.765122999999999,1981-06-23,195312802,127.0,6.3,645,James Bond Collection,"'United Artists', 'Eon Productions'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",2.25,1996-04-19 01:44:16,"'london england', 'submarine', 'england', 'sea', 'assassin', 'mountain', 'undercover', 'olympic games', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'coral reef', 'ski jump', 'parrot', 'cryptographic device', 'gang of smugglers', 'figure skating', 'motorcycle', 'monastery', 'british secret service', 'skiing'"
301,68000000,4614,tt0164184,en,The Sum of All Fears,9.268136,2002-05-31,193000000,124.0,5.9,192492,The Jack Ryan Collection,"'Paramount Pictures', 'Mace Neufeld Productions', 'MFP Munich Film Partners GmbH & Company I. Produktions KG', 'S.O.A.F. Productions', ""Mel's Cite du Cinema""",'United States of America',"'Thriller', 'Action', 'Drama'",2.868766404199475,2001-07-05 04:52:54,"'cia', 'terrorist', 'atomic bomb', 'cold war', 'nuclear explosion', 'jack ryan'"
430,30000000,533,tt0312004,en,The Curse of the Were-Rabbit,11.766244,2005-04-09,192452832,85.0,6.8,529,Wallace & Gromit Collection,"'Aardman Animations', 'DreamWorks Animation'","'United Kingdom', 'United States of America'","'Adventure', 'Animation', 'Comedy', 'Family'",2.9261712043168995,1996-05-20 11:02:07,"'competition', 'garden', 'vegetable', 'stop motion', 'animation', 'contest', 'dog', 'rabbit', 'pest control', 'giant vegetable', 'wallace & gromit'"
134,30000000,2907,tt0101272,en,The Addams Family,12.962525,1991-11-22,191502426,99.0,6.7,11716,Addams Family Collection,"'Paramount Pictures', 'Orion Pictures', 'Scott Rudin Productions'",'United States of America',"'Horror', 'Comedy', 'Fantasy'",2.5329732802728824,1999-09-30 04:49:05,"'dead wish', 'vampire', 'black humor', 'uncle', 'eccentric', 'werewolf', 'macabre', 'loan shark', 'accountant'"
252,40000000,708,tt0093428,en,The Living Daylights,12.189038,1987-06-29,191185897,130.0,6.2,645,James Bond Collection,"'United Artists', 'Eon Productions'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Thriller'",3.4033192048235925,1996-04-27 22:00:41,"'london england', 'smuggling of arms', 'prison', 'england', 'assassination', 'spy', 'falsely accused', 'secret identity', 'country estate', 'arms deal', 'russia', 'drug traffic', 'secret mission', 'secret intelligence service', 'kgb', 'villain', 'renegade', 'special car', 'tangier morocco', 'big wheel', 'pipeline', 'cello', 'orchestra', 'freedom fighter', 'czechoslovakia', 'bratislava', 'afghanistan', 'airplane', 'schloss schönbrunn', 'escape', 'moscow', 'vienna'"
177,54000000,8536,tt0081573,en,Superman II,10.301621,1980-04-12,190458706,127.0,6.5,8537,Superman Collection,"'Warner Bros.', 'Dovemead Films', 'Film Export A.G.'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Fantasy', 'Science Fiction'",3.9,2004-06-19 12:17:00,"'saving the world', 'dc comics', 'sequel', 'superhero', 'based on comic', 'loss of virginity', 'criminal', 'super powers', 'phantom zone', 'rocket fired grenade', 'crystal machine', 'superhuman strength', 'duringcreditsstinger'"
110,66000000,846,tt0120902,en,The X Files,12.311615,1998-06-19,189198313,121.0,6.6,19387,The X-Files Collection,"'Twentieth Century Fox Film Corporation', 'Ten Thirteen Productions'","'Canada', 'United States of America'","'Mystery', 'Science Fiction', 'Thriller'",3.490453460620525,1996-07-16 12:40:29,"'bomb', 'helicopter', 'secret', 'obsession', 'extraterrestrial technology', 'fbi', 'space marine', 'mutation', 'secret society', 'secret organization', 'secret lab', 'x-files', 'government'"
150,63000000,1370,tt0095956,en,Rambo III,11.624866,1988-05-24,189015611,102.0,5.7,5039,Rambo Collection,"'TriStar Pictures', 'Carolco Pictures'",'United States of America',"'Action', 'Adventure', 'Thriller', 'War'",3.433714575469041,1996-11-27 14:16:45,"'competition', 'submachine gun', 'soviet union', 'liberation', 'russian', 'soviet troops', 'thailand', 'freedom fighter', 'afghanistan', 'war on freedom', 'machinegun', 'mujahid', 'reality show', 'western', 'japanese food', 'soap opera'"
90,20000000,579,tt0077766,en,Jaws 2,11.21306,1978-06-16,187884007,116.0,5.9,2366,The Jaws Collection,'Universal Pictures','United States of America',"'Horror', 'Thriller'",3.0121951219512195,1996-03-01 00:00:00,"'mayor', 'island', 'police chief', 'sailing', 'boat accident', 'dying and death', 'panic', 'current', 'aggression by animal', 'sequel', 'rescue', 'teenager', 'shark', 'great white shark', 'high-tension current', 'tourism'"
358,27500000,700,tt0086034,en,Octopussy,10.619302000000001,1983-05-06,187500000,131.0,6.2,645,James Bond Collection,'Eon Productions',"'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.2442396313364057,1996-03-30 10:49:04,"'atomic bomb', 'eastern block', 'crocodile', 'secret intelligence service', 'kgb', 'snake charmer', 'hot air balloon', 'east berlin', 'british secret service'"
223,14000000,691,tt0076752,en,The Spy Who Loved Me,9.781450999999999,1977-07-07,185438673,125.0,6.6,645,James Bond Collection,"'United Artists', 'Eon Productions', 'Danjaq'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.053090332805072,1996-03-28 22:02:53,"'london england', 'submarine', 'england', 'assassination', 'spy', 'cairo', 'terrorist', 'egypt', 'mass murder', 'pyramid', 'russia', 'planned murder', 'secret intelligence service', 'kgb', 'villain', 'nuclear missile', 'tanker', 'sphinx', 'sardinien', 'warhead', 'jet ski', 'utopia', 'murder', 'shark', 'killer', 'british secret service', 'skiing'"
378,10000000,1970,tt0391198,en,The Grudge,9.740827000000001,2004-10-22,183474602,92.0,5.8,1974,The Grudge Collection,"'Ghost House Pictures', 'Vertigo Entertainment', 'Senator International', 'Colombia Pictures', 'Fellah Pictures'","'Japan', 'United States of America'","'Horror', 'Mystery', 'Thriller'",2.7163094805666548,1998-07-05 10:05:40,"'male nudity', 'nurse', 'japanese', 'house', 'remake', 'curse', 'old woman', 'catatonia', 'ghost child', 'remake of japanese film'"
58,18500000,679,tt0090605,en,Aliens,21.761179000000002,1986-07-18,183316455,137.0,7.7,8091,Alien Collection,"'Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Brandywine Productions'","'United Kingdom', 'United States of America'","'Horror', 'Action', 'Thriller', 'Science Fiction'",3.3737373737373737,1996-04-12 18:51:13,"'android', 'extraterrestrial technology', 'space marine', 'spaceman', 'cryogenics', 'vacuum', 'space colony', 'warrior woman', 'settler', 'space travel', 'colony', 'alien', 'xenomorph'"
88,6000000,621,tt0077631,en,Grease,7.8548990000000005,1978-07-07,181813770,110.0,7.2,86083,Grease Collection,"'Paramount Pictures', 'Robert Stigwood Organization (RSO)'",'United States of America','Romance',3.601769911504425,1996-03-18 08:09:31,"'flying car', 'street gang', 'running', 'graduation', 'musical', 'rivalry', 'based on play or musical', 'gossip', 'makeover', 'automobile racing', 'nostalgic', 'greaser', 'wolf whistle', 'school dance', 'animated credits', 'pep rally', 'wrong side of the tracks', 'mooning', 'school principal'"
338,30000000,24,tt0266697,en,Kill Bill: Vol. 1,25.261865,2003-10-10,180949000,111.0,7.7,2883,Kill Bill Collection,"'Miramax Films', 'A Band Apart', 'Super Cool ManChu'",'United States of America',"'Action', 'Crime'",3.180374548242252,1996-01-29 00:00:00,"'japan', 'coma', 'martial arts', 'kung fu', 'underworld', 'yakuza', 'sword', 'bride', 'revenge', 'gore', 'female yakuza', 'blood', 'wedding', 'samurai sword', 'part animation'"
265,27000000,1406,tt0101587,en,City Slickers,7.3346860000000005,1991-07-06,179033791,112.0,6.2,150156,City Slickers Collection,"'Columbia Pictures', 'New Line Cinema', 'Castle Rock Entertainment'",'United States of America',"'Action', 'Adventure', 'Comedy', 'Drama', 'Western'",3.600785340314136,1996-12-18 15:42:56,"'men', 'stetson', 'vacation', 'prairie'"
445,45000000,4257,tt0362120,en,Scary Movie 4,13.096692,2006-04-13,178262620,83.0,5.3,4246,Scary Movie Collection,'Dimension Films','United States of America','Comedy',2.4705882352941178,2001-05-03 00:19:36,"'haunted house', 'alien life-form', 'riesen-ipod'"
91,14000000,4232,tt0117571,en,Scream,13.326443,1996-12-20,173046663,111.0,7.0,2602,Scream Collection,"'Woods Entertainment', 'Dimension Films'",'United States of America',"'Crime', 'Horror', 'Mystery'",2.7155513666352498,2001-04-07 23:26:22,"'halloween', 'gore', 'serial killer', 'slasher', 'tabloid', 'news reporter', 'self-referential', 'meta film'"
485,175000000,2698,tt0413099,en,Evan Almighty,9.156877,2007-09-06,173000000,96.0,5.3,124949,Almighty Collection,"'Columbia Pictures', 'Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Original Film', 'Playtone', 'Relativity Media'",'United States of America',"'Fantasy', 'Comedy', 'Family'",2.4516129032258065,1999-07-01 14:01:41,"'father son relationship', 'daily life', 'married couple', 'support', 'father', 'marriage', 'faith', 'baustelle', 'rescue', 'animal', 'nature', 'duringcreditsstinger', ""noah's ark"""
105,24000000,4233,tt0120082,en,Scream 2,11.264845,1997-09-12,172363301,120.0,6.1,2602,Scream Collection,"'Miramax Films', 'Konrad Pictures', 'Maven Entertainment', 'Dimension Films'",'United States of America',"'Horror', 'Mystery'",2.4748641304347827,2001-04-07 23:26:22,"'film festivals', 'slaughter', 'slasher'"
373,70000000,395,tt0370263,en,AVP: Alien vs. Predator,12.636205,2004-12-08,171183863,101.0,5.6,115762,AVP Collection,"'Impact Pictures', 'Studio Babelsberg', 'Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Stillking Films', 'Brandywine Productions', 'Lonlink Productions', 'Kut Productions', 'Inside Track Films', 'Charenton Productions Limited', 'Revolution Sun Studios'","'Canada', 'Czech Republic', 'Germany', 'United Kingdom', 'United States of America'","'Adventure', 'Science Fiction', 'Action'",2.861111111111111,1996-10-23 11:11:37,"'saving the world', 'predator', 'laserpointer', 'space marine', 'pyramid', 'praise', 'alien', 'xenomorph'"
650,40000000,100042,tt2096672,en,Dumb and Dumber To,15.402597,2014-12-11,169837010,110.0,5.4,96665,Dumb and Dumber Collection,"'New Line Cinema', 'Universal Pictures', 'Conundrum Entertainment', 'Red Granite Pictures'",'United States of America','Comedy',3.333333333333333,2013-01-23 16:30:08,"'friendship', 'sequel', 'road movie', 'buddy comedy'"
